ID,Anchor
HEL_CA5865AA_AS,R
HEL_CA5868AA_AS,R
HEL_CA5881AA_AS,R
HEL_CA5890AA_AS,R
HEL_CA5893AA_AS,R
HEL_CA5901AA_AS,R
HEL_CA5909AA_AS,R
HEL_CA5923AA_AS,R
HEL_CA5924AA_AS,R
HEL_CA5926AA_AS,R
HEL_CA5933AA_AS,R
HEL_CA5934AA_AS,R
HEL_CA5935AA_AS,R
HEL_CA5936AA_AS,R
HEL_CA5937AA_AS,R
HEL_CA5951AA_AS,R
HEL_CA5970AA_AS,R
HEL_CA5977AA_AS,R
HEL_CA5984AA_AS,R
HEL_CA6158AA_AS,R
HEL_CA6159AA_AS,R
HEL_CA6164AA_AS,R
HEL_CA6165AA_AS,R
HEL_CA6167AA_AS,R
HEL_CA6169AA_AS,R
HEL_CA6172AA_AS,R
HEL_CA6189AA_AS,R
HEL_CA6191AA_AS,R
HEL_CA6193AA_AS,R
HEL_CA6217AA_AS,R
HEL_CA6223AA_AS,R
HEL_CA6240AA_AS,R
HEL_CA6276AA_AS,R
HEL_CA6280AA_AS,R
HEL_CA6289AA_AS,R
HEL_CA6294AA_AS,R
HEL_CA6300AA_AS,R
HEL_CA6357AA_AS,R
HEL_CA6358AA_AS,R
HEL_CA6360AA_AS,R
HEL_CA6364AA_AS,R
HEL_CA6367AA_AS,R
HEL_CA6368AA_AS,R
HEL_CA6369AA_AS,R
HEL_CA6370AA_AS,R
HEL_CA6371AA_AS,R
HEL_CA6374AA_AS,R
HEL_CA6375AA_AS,R
HEL_CA6376AA_AS,R
HEL_CA6377AA_AS,R
HEL_CA6379AA_AS,R
HEL_CA6381AA_AS,R
HEL_CA6382AA_AS,R
HEL_CA6385AA_AS,R
HEL_CA6386AA_AS,R
HEL_CA6387AA_AS,R
HEL_CA6388AA_AS,R
HEL_CA6390AA_AS,R
HEL_CA6392AA_AS,R
HEL_CA6394AA_AS,R
HEL_CA6396AA_AS,R
HEL_CA6398AA_AS,R
HEL_CA6399AA_AS,R
HEL_CA6401AA_AS,R
HEL_CA6404AA_AS,R
HEL_CA6405AA_AS,R
HEL_CA6407AA_AS,R
HEL_CA6408AA_AS,R
HEL_CA6409AA_AS,R
HEL_CA6411AA_AS,R
HEL_CA6413AA_AS,R
HEL_CA6414AA_AS,R
HEL_CA6417AA_AS,R
HEL_CA6424AA_AS,R
HEL_CA6491AA_AS,R
HEL_CA6495AA_AS,R
HEL_CA6505AA_AS,R
HEL_CA6529AA_AS,R
HEL_CA6606AA_AS,R
HEL_CA6612AA_AS,R
HEL_CA6613AA_AS,R
HEL_CA6737AA_AS,R
HEL_CA6747AA_AS,R
HEL_CA6769AA_AS,R
HEL_CA6793AA_AS,R
GCA_001901635.1,R
GCA_001939585.1,R
GCA_001940015.1,R
GCA_001940025.1,R
GCA_001940085.1,R
GCA_001940095.1,R
GCA_001940115.1,R
GCA_001940145.1,R
GCA_001940175.1,R
GCA_004117945.1,R
GCA_004117955.1,R
GCA_006438535.1,R
GCA_006440055.1,R
GCA_006440155.1,R
GCA_006440265.1,R
GCA_006440425.1,R
GCA_006440435.1,R
GCA_009689695.1,R
GCA_009690315.1,R
GCA_009691005.1,R
GCA_009741025.1,R
GCA_009741145.1,R
GCA_009741175.1,R
GCA_013427615.1,R
GCA_013427855.1,R
GCA_013427885.1,R
GCA_013428495.1,R
GCA_013428605.1,R
GCA_013430065.1,R
GCA_013431675.1,R
GCA_013431765.1,R
GCA_013431835.1,R
GCA_013431865.1,R
GCA_016836785.1,R
GCA_018120515.1,R
GCA_018327985.1,R
GCA_018328145.1,R
HEL_CA3950AA_AS,R
Mandalay38,R
Yangon173,R
HEL_AA0205AA_AS,R
HEL_BA4684AA_AS,R
HEL_CA3128AA_AS,R
HEL_CA3133AA_AS,R
HEL_CA3134AA_AS,R
HEL_CA3136AA_AS,R
HEL_CA3140AA_AS,R
HEL_CA3145AA_AS,R
HEL_CA3148AA_AS,R
HEL_CA3151AA_AS,R
HEL_CA3862AA_AS,R
GCA_000172935.1,R
HEL_AA0103AA_AS,R
HEL_AA0168AA_AS,R
HEL_AA0169AA_AS,R
HEL_AA0170AA_AS,R
HEL_AA0171AA_AS,R
HEL_AA0172AA_AS,R
HEL_AA0173AA_AS,R
HEL_AA0178AA_AS,R
HEL_AA0179AA_AS,R
HEL_AA0180AA_AS,R
HEL_AA0196AA_AS,R
HEL_AA0199AA_AS,R
HEL_AA0238AA_AS,R
HEL_AA0239AA_AS,R
HEL_AA0243AA_AS,R
HEL_AA0246AA_AS,R
HEL_AA0248AA_AS,R
HEL_AA0249AA_AS,R
HEL_AA0349AA_AS,R
HEL_AA0350AA_AS,R
HEL_AA0368AA_AS,R
HEL_AA0394AA_AS,R
HEL_AA0395AA_AS,R
HEL_AA0397AA_AS,R
HEL_AA0440AA_AS,R
HEL_AA0443AA_AS,R
HEL_AA4430AA_AS,R
HEL_AA4432AA_AS,R
HEL_AA4433AA_AS,R
HEL_AA4434AA_AS,R
HEL_AA4436AA_AS,R
HEL_AA4437AA_AS,R
HEL_AA4439AA_AS,R
HEL_AA4440AA_AS,R
HEL_AA4441AA_AS,R
HEL_AA4442AA_AS,R
HEL_AA4445AA_AS,R
HEL_AA4447AA_AS,R
HEL_AA4448AA_AS,R
HEL_AA4449AA_AS,R
HEL_AA4450AA_AS,R
HEL_AA4451AA_AS,R
HEL_AA4452AA_AS,R
HEL_AA4453AA_AS,R
HEL_AA4454AA_AS,R
HEL_AA4457AA_AS,R
HEL_BA3533AA_AS,R
HEL_BA4683AA_AS,R
HEL_BA4769AA_AS,R
HEL_BA5507AA_AS,R
HEL_BA5575AA_AS,R
HEL_BA5576AA_AS,R
HEL_BA5578AA_AS,R
HEL_BA8091AA_AS,R
HEL_BA8831AA_AS,R
HEL_BA8838AA_AS,R
HEL_BA8897AA_AS,R
HEL_BA8901AA_AS,R
HEL_BA8913AA_AS,R
HEL_BA8975AA_AS,R
HEL_BA9030AA_AS,R
HEL_BA9084AA_AS,R
HEL_BA9371AA_AS,R
HEL_BA9591AA_AS,R
HEL_BA9710AA_AS,R
HEL_BA9815AA_AS,R
HEL_BA9831AA_AS,R
HEL_BA9900AA_AS,R
HEL_BA9902AA_AS,R
HEL_CA0107AA_AS,R
HEL_CA0306AA_AS,R
HEL_CA0312AA_AS,R
HEL_CA0413AA_AS,R
HEL_CA0418AA_AS,R
HEL_CA0432AA_AS,R
HEL_CA0435AA_AS,R
HEL_CA0582AA_AS,R
HEL_CA0583AA_AS,R
HEL_CA0586AA_AS,R
HEL_CA0588AA_AS,R
HEL_CA0590AA_AS,R
HEL_CA0591AA_AS,R
HEL_CA0592AA_AS,R
HEL_CA0593AA_AS,R
HEL_CA0595AA_AS,R
HEL_CA0597AA_AS,R
HEL_CA0601AA_AS,R
HEL_CA0602AA_AS,R
HEL_CA0605AA_AS,R
HEL_CA0606AA_AS,R
HEL_CA0607AA_AS,R
HEL_CA0608AA_AS,R
HEL_CA0611AA_AS,R
HEL_CA0612AA_AS,R
HEL_CA0616AA_AS,R
HEL_CA0618AA_AS,R
HEL_CA0619AA_AS,R
HEL_CA0620AA_AS,R
HEL_CA0621AA_AS,R
HEL_CA0622AA_AS,R
HEL_CA0623AA_AS,R
HEL_CA0625AA_AS,R
HEL_CA0627AA_AS,R
HEL_CA0628AA_AS,R
HEL_CA0629AA_AS,R
HEL_CA0633AA_AS,R
HEL_CA0634AA_AS,R
HEL_CA0635AA_AS,R
HEL_CA0636AA_AS,R
HEL_CA0637AA_AS,R
HEL_CA3121AA_AS,R
HEL_CA3126AA_AS,R
HEL_CA3127AA_AS,R
HEL_CA3129AA_AS,R
HEL_CA3132AA_AS,R
HEL_CA3138AA_AS,R
HEL_CA3139AA_AS,R
HEL_CA3142AA_AS,R
HEL_CA3144AA_AS,R
HEL_CA3146AA_AS,R
HEL_CA3149AA_AS,R
HEL_CA3150AA_AS,R
HEL_CA3152AA_AS,R
HEL_CA3154AA_AS,R
HEL_CA3156AA_AS,R
HEL_CA3157AA_AS,R
HEL_CA3160AA_AS,R
HEL_CA3162AA_AS,R
HEL_CA3163AA_AS,R
HEL_CA3164AA_AS,R
HEL_CA3165AA_AS,R
HEL_CA3167AA_AS,R
HEL_CA3168AA_AS,R
HEL_CA3171AA_AS,R
HEL_CA3172AA_AS,R
HEL_CA3174AA_AS,R
HEL_CA3176AA_AS,R
HEL_CA3178AA_AS,R
HEL_CA3181AA_AS,R
HEL_CA3184AA_AS,R
HEL_CA3185AA_AS,R
HEL_CA3188AA_AS,R
HEL_CA3192AA_AS,R
HEL_CA3194AA_AS,R
HEL_CA3195AA_AS,R
HEL_CA3198AA_AS,R
HEL_CA3200AA_AS,R
HEL_CA3202AA_AS,R
HEL_CA3203AA_AS,R
HEL_CA3207AA_AS,R
HEL_CA3208AA_AS,R
HEL_CA3211AA_AS,R
HEL_CA3217AA_AS,R
HEL_CA3247AA_AS,R
HEL_CA3867AA_AS,R
HEL_CA3869AA_AS,R
HEL_CA3870AA_AS,R
HEL_CA3935AA_AS,R
HEL_CA3937AA_AS,R
HEL_CA3939AA_AS,R
HEL_CA3940AA_AS,R
HEL_CA3941AA_AS,R
HEL_CA3944AA_AS,R
HEL_CA3945AA_AS,R
HEL_CA3946AA_AS,R
HEL_CA3947AA_AS,R
HEL_CA3949AA_AS,R
HEL_CA3953AA_AS,R
HEL_CA4001AA_AS,R
HEL_CA4002AA_AS,R
HEL_CA4006AA_AS,R
HEL_CA4258AA_AS,R
HEL_CA4268AA_AS,R
HEL_CA4427AA_AS,R
HEL_CA4612AA_AS,R
HEL_CA4621AA_AS,R
HEL_CA4623AA_AS,R
HEL_CA4624AA_AS,R
HEL_CA4625AA_AS,R
HEL_CA4626AA_AS,R
HEL_CA4627AA_AS,R
HEL_CA4629AA_AS,R
HEL_CA4633AA_AS,R
HEL_CA4634AA_AS,R
HEL_CA4635AA_AS,R
HEL_CA4637AA_AS,R
HEL_CA4638AA_AS,R
HEL_CA4645AA_AS,R
HEL_CA5089AA_AS,R
HEL_CA5097AA_AS,R
HEL_CA5100AA_AS,R
HEL_CA5101AA_AS,R
HEL_CA5105AA_AS,R
HEL_CA5108AA_AS,R
HEL_CA5110AA_AS,R
HEL_CA5114AA_AS,R
HEL_CA5116AA_AS,R
HEL_CA5118AA_AS,R
HEL_CA5120AA_AS,R
HEL_CA5121AA_AS,R
HEL_CA5122AA_AS,R
HEL_CA5124AA_AS,R
HEL_CA5125AA_AS,R
HEL_CA5128AA_AS,R
HEL_CA5130AA_AS,R
HEL_CA5131AA_AS,R
HEL_CA5132AA_AS,R
HEL_CA5133AA_AS,R
HEL_CA5135AA_AS,R
HEL_CA5140AA_AS,R
HEL_CA5141AA_AS,R
HEL_CA5143AA_AS,R
HEL_CA5147AA_AS,R
HEL_CA5150AA_AS,R
HEL_CA5154AA_AS,R
HEL_CA5185AA_AS,R
HEL_CA5188AA_AS,R
HEL_CA5212AA_AS,R
HEL_CA5213AA_AS,R
HEL_CA5267AA_AS,R
HEL_CA5269AA_AS,R
HEL_CA5271AA_AS,R
HEL_CA5272AA_AS,R
HEL_CA5276AA_AS,R
HEL_CA5277AA_AS,R
HEL_CA5282AA_AS,R
HEL_CA5283AA_AS,R
HEL_CA5284AA_AS,R
HEL_CA5288AA_AS,R
HEL_CA5290AA_AS,R
HEL_CA5291AA_AS,R
HEL_CA5293AA_AS,R
HEL_CA5294AA_AS,R
HEL_CA5299AA_AS,R
HEL_CA5300AA_AS,R
HEL_CA5302AA_AS,R
HEL_CA5308AA_AS,R
HEL_CA5309AA_AS,R
HEL_CA5314AA_AS,R
HEL_CA5316AA_AS,R
HEL_CA5319AA_AS,R
HEL_CA5736AA_AS,R
HEL_CA5743AA_AS,R
HEL_CA5744AA_AS,R
HEL_CA5745AA_AS,R
HEL_CA5746AA_AS,R
HEL_CA5747AA_AS,R
HEL_CA5748AA_AS,R
HEL_CA5753AA_AS,R
HEL_CA5754AA_AS,R
HEL_CA5757AA_AS,R
HEL_CA5759AA_AS,R
HEL_CA5761AA_AS,R
HEL_CA5834AA_AS,R
HEL_CA5838AA_AS,R
HEL_CA5840AA_AS,R
HEL_CA5841AA_AS,R
HEL_CA5845AA_AS,R
HEL_CA5847AA_AS,R
HEL_CA5851AA_AS,R
HEL_CA5852AA_AS,R
HEL_CA5857AA_AS,R
HEL_CA5861AA_AS,R
HEL_CA5862AA_AS,R
HEL_CA5867AA_AS,R
HEL_CA5871AA_AS,R
HEL_CA5872AA_AS,R
HEL_CA5873AA_AS,R
HEL_CA5874AA_AS,R
HEL_CA5880AA_AS,R
HEL_CA5884AA_AS,R
HEL_CA5886AA_AS,R
HEL_CA5889AA_AS,R
HEL_CA5895AA_AS,R
HEL_CA5898AA_AS,R
HEL_CA5899AA_AS,R
HEL_CA5902AA_AS,R
HEL_CA5904AA_AS,R
HEL_CA5905AA_AS,R
HEL_CA5913AA_AS,R
HEL_CA5914AA_AS,R
HEL_CA5915AA_AS,R
HEL_CA5917AA_AS,R
HEL_CA5918AA_AS,R
HEL_CA5919AA_AS,R
HEL_CA5998AA_AS,R
HEL_CA6166AA_AS,R
HEL_CA6170AA_AS,R
HEL_CA6173AA_AS,R
HEL_CA6174AA_AS,R
HEL_CA6175AA_AS,R
HEL_CA6177AA_AS,R
HEL_CA6183AA_AS,R
HEL_CA6184AA_AS,R
HEL_CA6186AA_AS,R
HEL_CA6187AA_AS,R
HEL_CA6188AA_AS,R
HEL_CA6195AA_AS,R
HEL_CA6197AA_AS,R
HEL_CA6201AA_AS,R
HEL_CA6209AA_AS,R
HEL_CA6211AA_AS,R
HEL_CA6212AA_AS,R
HEL_CA6213AA_AS,R
HEL_CA6214AA_AS,R
HEL_CA6216AA_AS,R
HEL_CA6220AA_AS,R
HEL_CA6222AA_AS,R
HEL_CA6226AA_AS,R
HEL_CA6228AA_AS,R
HEL_CA6229AA_AS,R
HEL_CA6230AA_AS,R
HEL_CA6233AA_AS,R
HEL_CA6234AA_AS,R
HEL_CA6236AA_AS,R
HEL_CA6238AA_AS,R
HEL_CA6239AA_AS,R
HEL_CA6243AA_AS,R
HEL_CA6245AA_AS,R
HEL_CA6246AA_AS,R
HEL_CA6251AA_AS,R
HEL_CA6296AA_AS,R
HEL_CA6418AA_AS,R
HEL_CA6754AA_AS,R
HEL_CA6787AA_AS,R
HEL_CA6862AA_AS,R
GCA_009690965.1,R
GCA_013181575.1,R
GCA_013181635.1,R
GCA_013183945.1,R
GCA_013183985.1,R
GCA_018327865.1,R
GCA_018327885.1,R
GCA_018327905.1,R
GCA_018327925.1,R
GCA_018327965.1,R
GCA_018328005.1,R
GCA_018328025.1,R
GCA_018328045.1,R
GCA_018328065.1,R
GCA_018328105.1,R
GCA_018328125.1,R
GCA_018328165.1,R
GCA_018328185.1,R
GCA_018328225.1,R
HEL_CA3124AA_AS,R
HEL_CA6766AA_AS,R
HEL_CA6778AA_AS,R
HEL_CA6781AA_AS,R
HEL_CA6782AA_AS,R
HEL_CA6794AA_AS,R
HEL_CA6807AA_AS,R
HEL_CA6813AA_AS,R
HEL_CA6817AA_AS,R
HEL_CA6821AA_AS,R
HEL_CA6825AA_AS,R
HEL_AA0210AA_AS,R
HEL_AA0211AA_AS,R
HEL_AA0212AA_AS,R
HEL_AA0213AA_AS,R
HEL_AA0446AA_AS,R
HEL_AA4373AA_AS,R
HEL_AA6526AA_AS,R
HEL_BA4123AA_AS,R
HEL_BA4157AA_AS,R
HEL_BA4190AA_AS,R
HEL_BA4220AA_AS,R
HEL_BA4223AA_AS,R
HEL_BA4671AA_AS,R
HEL_BA4917AA_AS,R
HEL_BA4942AA_AS,R
HEL_BA4955AA_AS,R
HEL_BA4960AA_AS,R
HEL_BA4962AA_AS,R
HEL_BA4965AA_AS,R
HEL_BA4967AA_AS,R
HEL_BA4985AA_AS,R
HEL_BA4993AA_AS,R
HEL_BA8661AA_AS,R
HEL_BA8663AA_AS,R
HEL_BA8664AA_AS,R
HEL_BA8665AA_AS,R
HEL_BA8666AA_AS,R
HEL_BA8667AA_AS,R
HEL_BA8669AA_AS,R
HEL_BA8670AA_AS,R
HEL_BA8671AA_AS,R
HEL_BA8672AA_AS,R
HEL_BA8673AA_AS,R
HEL_BA8675AA_AS,R
HEL_BA8676AA_AS,R
HEL_BA8677AA_AS,R
HEL_BA8679AA_AS,R
HEL_BA8680AA_AS,R
HEL_BA8681AA_AS,R
HEL_BA8682AA_AS,R
HEL_BA8683AA_AS,R
HEL_BA8685AA_AS,R
HEL_BA8687AA_AS,R
HEL_BA8689AA_AS,R
HEL_BA8690AA_AS,R
HEL_BA8691AA_AS,R
HEL_BA8693AA_AS,R
HEL_BA8694AA_AS,R
HEL_BA8695AA_AS,R
HEL_BA8696AA_AS,R
HEL_BA8698AA_AS,R
HEL_BA8699AA_AS,R
HEL_BA8700AA_AS,R
HEL_BA8702AA_AS,R
HEL_BA8703AA_AS,R
HEL_BA8704AA_AS,R
HEL_BA8705AA_AS,R
HEL_BA8706AA_AS,R
HEL_BA8707AA_AS,R
HEL_BA8708AA_AS,R
HEL_BA8709AA_AS,R
HEL_BA8710AA_AS,R
HEL_BA8711AA_AS,R
HEL_BA8712AA_AS,R
HEL_BA8713AA_AS,R
HEL_BA8714AA_AS,R
HEL_BA8716AA_AS,R
HEL_BA8718AA_AS,R
HEL_BA8721AA_AS,R
HEL_BA8722AA_AS,R
HEL_BA8724AA_AS,R
HEL_BA8725AA_AS,R
HEL_BA8727AA_AS,R
HEL_BA8728AA_AS,R
HEL_BA8729AA_AS,R
HEL_BA8730AA_AS,R
HEL_BA8731AA_AS,R
HEL_BA8734AA_AS,R
HEL_BA8736AA_AS,R
HEL_BA8737AA_AS,R
HEL_BA8738AA_AS,R
HEL_BA8739AA_AS,R
HEL_BA8740AA_AS,R
HEL_BA8741AA_AS,R
HEL_BA8742AA_AS,R
HEL_BA8833AA_AS,R
HEL_BA8905AA_AS,R
HEL_BA8982AA_AS,R
HEL_BA9055AA_AS,R
HEL_BA9312AA_AS,R
HEL_BA9317AA_AS,R
HEL_BA9335AA_AS,R
HEL_BA9420AA_AS,R
HEL_BA9452AA_AS,R
HEL_BA9547AA_AS,R
HEL_BA9578AA_AS,R
HEL_BA9588AA_AS,R
HEL_BA9590AA_AS,R
HEL_BA9622AA_AS,R
HEL_BA9633AA_AS,R
HEL_BA9754AA_AS,R
HEL_BA9802AA_AS,R
HEL_CA0434AA_AS,R
HEL_CA0436AA_AS,R
HEL_CA0437AA_AS,R
HEL_CA0438AA_AS,R
HEL_CA0439AA_AS,R
HEL_CA0440AA_AS,R
HEL_CA0441AA_AS,R
HEL_CA0442AA_AS,R
HEL_CA0443AA_AS,R
HEL_CA0444AA_AS,R
HEL_CA0446AA_AS,R
HEL_CA0448AA_AS,R
HEL_CA0449AA_AS,R
HEL_CA0450AA_AS,R
HEL_CA0451AA_AS,R
HEL_CA0452AA_AS,R
HEL_CA0453AA_AS,R
HEL_CA0454AA_AS,R
HEL_CA0455AA_AS,R
HEL_CA0456AA_AS,R
HEL_CA0457AA_AS,R
HEL_CA0458AA_AS,R
HEL_CA0459AA_AS,R
HEL_CA0460AA_AS,R
HEL_CA0461AA_AS,R
HEL_CA0462AA_AS,R
HEL_CA0463AA_AS,R
HEL_CA0464AA_AS,R
HEL_CA0465AA_AS,R
HEL_CA0466AA_AS,R
HEL_CA0467AA_AS,R
HEL_CA0468AA_AS,R
HEL_CA0469AA_AS,R
HEL_CA0471AA_AS,R
HEL_CA0472AA_AS,R
HEL_CA0473AA_AS,R
HEL_CA0475AA_AS,R
HEL_CA0477AA_AS,R
HEL_CA0478AA_AS,R
HEL_CA0479AA_AS,R
HEL_CA0480AA_AS,R
HEL_CA0481AA_AS,R
HEL_CA0482AA_AS,R
HEL_CA0483AA_AS,R
HEL_CA0484AA_AS,R
HEL_CA0485AA_AS,R
HEL_CA0486AA_AS,R
HEL_CA0487AA_AS,R
HEL_CA0493AA_AS,R
HEL_CA0494AA_AS,R
HEL_CA0495AA_AS,R
HEL_CA0496AA_AS,R
HEL_CA0497AA_AS,R
HEL_CA0498AA_AS,R
HEL_CA0501AA_AS,R
HEL_CA0502AA_AS,R
HEL_CA0503AA_AS,R
HEL_CA0504AA_AS,R
HEL_CA0507AA_AS,R
HEL_CA0508AA_AS,R
HEL_CA0509AA_AS,R
HEL_CA0510AA_AS,R
HEL_CA0511AA_AS,R
HEL_CA0512AA_AS,R
HEL_CA0513AA_AS,R
HEL_CA0514AA_AS,R
HEL_CA0515AA_AS,R
HEL_CA0519AA_AS,R
HEL_CA0520AA_AS,R
HEL_CA0521AA_AS,R
HEL_CA0522AA_AS,R
HEL_CA0523AA_AS,R
HEL_CA0524AA_AS,R
HEL_CA0525AA_AS,R
HEL_CA0526AA_AS,R
HEL_CA0527AA_AS,R
HEL_CA0528AA_AS,R
HEL_CA0529AA_AS,R
HEL_CA0531AA_AS,R
HEL_CA0532AA_AS,R
HEL_CA0533AA_AS,R
HEL_CA0534AA_AS,R
HEL_CA0535AA_AS,R
HEL_CA0536AA_AS,R
HEL_CA0537AA_AS,R
HEL_CA0538AA_AS,R
HEL_CA0539AA_AS,R
HEL_CA0540AA_AS,R
HEL_CA0541AA_AS,R
HEL_CA0543AA_AS,R
HEL_CA0544AA_AS,R
HEL_CA0545AA_AS,R
HEL_CA0546AA_AS,R
HEL_CA0547AA_AS,R
HEL_CA0548AA_AS,R
HEL_CA0549AA_AS,R
HEL_CA0550AA_AS,R
HEL_CA0551AA_AS,R
HEL_CA0552AA_AS,R
HEL_CA0553AA_AS,R
HEL_CA0554AA_AS,R
HEL_CA0556AA_AS,R
HEL_CA0557AA_AS,R
HEL_CA0559AA_AS,R
HEL_CA0560AA_AS,R
HEL_CA0561AA_AS,R
HEL_CA0562AA_AS,R
HEL_CA0563AA_AS,R
HEL_CA0564AA_AS,R
HEL_CA0565AA_AS,R
HEL_CA0566AA_AS,R
HEL_CA0567AA_AS,R
HEL_CA0568AA_AS,R
HEL_CA0569AA_AS,R
HEL_CA0570AA_AS,R
HEL_CA0571AA_AS,R
HEL_CA0572AA_AS,R
HEL_CA0573AA_AS,R
HEL_CA0574AA_AS,R
HEL_CA0575AA_AS,R
HEL_CA0576AA_AS,R
HEL_CA0577AA_AS,R
HEL_CA0578AA_AS,R
HEL_CA0579AA_AS,R
HEL_CA0580AA_AS,R
HEL_CA0581AA_AS,R
HEL_CA3252AA_AS,R
HEL_CA3255AA_AS,R
HEL_CA3615AA_AS,R
HEL_CA3621AA_AS,R
HEL_CA3622AA_AS,R
HEL_CA3627AA_AS,R
HEL_CA3628AA_AS,R
HEL_CA3640AA_AS,R
HEL_CA3642AA_AS,R
HEL_CA3652AA_AS,R
HEL_CA3663AA_AS,R
HEL_CA3674AA_AS,R
HEL_CA3676AA_AS,R
HEL_CA3679AA_AS,R
HEL_CA3683AA_AS,R
HEL_CA3690AA_AS,R
HEL_CA3691AA_AS,R
HEL_CA3780AA_AS,R
HEL_CA3871AA_AS,R
HEL_CA3872AA_AS,R
HEL_CA3873AA_AS,R
HEL_CA3874AA_AS,R
HEL_CA3875AA_AS,R
HEL_CA3878AA_AS,R
HEL_CA3880AA_AS,R
HEL_CA3891AA_AS,R
HEL_CA3893AA_AS,R
HEL_CA3901AA_AS,R
HEL_CA3907AA_AS,R
HEL_CA3911AA_AS,R
HEL_CA3917AA_AS,R
HEL_CA3922AA_AS,R
HEL_CA3952AA_AS,R
HEL_CA4167AA_AS,R
HEL_CA4263AA_AS,R
HEL_CA4266AA_AS,R
HEL_CA4267AA_AS,R
HEL_CA4269AA_AS,R
HEL_CA4270AA_AS,R
HEL_CA4271AA_AS,R
HEL_CA4272AA_AS,R
HEL_CA4273AA_AS,R
HEL_CA4275AA_AS,R
HEL_CA4278AA_AS,R
HEL_CA4279AA_AS,R
HEL_CA4280AA_AS,R
HEL_CA4281AA_AS,R
HEL_CA4285AA_AS,R
HEL_CA4288AA_AS,R
HEL_CA4291AA_AS,R
HEL_CA4292AA_AS,R
HEL_CA4293AA_AS,R
HEL_CA4295AA_AS,R
HEL_CA4297AA_AS,R
HEL_CA4298AA_AS,R
HEL_CA4299AA_AS,R
HEL_CA4304AA_AS,R
HEL_CA4307AA_AS,R
HEL_CA4329AA_AS,R
HEL_CA4409AA_AS,R
HEL_CA4432AA_AS,R
HEL_CA4435AA_AS,R
HEL_CA4437AA_AS,R
HEL_CA4438AA_AS,R
HEL_CA4440AA_AS,R
HEL_CA5160AA_AS,R
HEL_CA5161AA_AS,R
HEL_CA5226AA_AS,R
HEL_CA5484AA_AS,R
HEL_CA5506AA_AS,R
HEL_CA5510AA_AS,R
HEL_CA5516AA_AS,R
HEL_CA5519AA_AS,R
HEL_CA5593AA_AS,R
HEL_CA5594AA_AS,R
HEL_CA5597AA_AS,R
HEL_CA5599AA_AS,R
HEL_CA5606AA_AS,R
HEL_CA5610AA_AS,R
HEL_CA5613AA_AS,R
HEL_CA5614AA_AS,R
HEL_CA5620AA_AS,R
HEL_CA5766AA_AS,R
HEL_CA5768AA_AS,R
HEL_CA5769AA_AS,R
HEL_CA5770AA_AS,R
HEL_CA5772AA_AS,R
HEL_CA5779AA_AS,R
HEL_CA5780AA_AS,R
HEL_CA5781AA_AS,R
HEL_CA5782AA_AS,R
HEL_CA5785AA_AS,R
HEL_CA5819AA_AS,R
HEL_CA5822AA_AS,R
HEL_CA5823AA_AS,R
HEL_CA5825AA_AS,R
HEL_CA5831AA_AS,R
HEL_CA5833AA_AS,R
HEL_CA5846AA_AS,R
HEL_CA5848AA_AS,R
HEL_CA5864AA_AS,R
HEL_CA5876AA_AS,R
HEL_CA6040AA_AS,R
HEL_CA6160AA_AS,R
HEL_CA6266AA_AS,R
HEL_CA6275AA_AS,R
HEL_CA6277AA_AS,R
HEL_CA6286AA_AS,R
HEL_CA6297AA_AS,R
HEL_CA6299AA_AS,R
HEL_CA6303AA_AS,R
HEL_CA6304AA_AS,R
HEL_CA6454AA_AS,R
HEL_CA6456AA_AS,R
HEL_CA6460AA_AS,R
HEL_CA6465AA_AS,R
HEL_CA6467AA_AS,R
HEL_CA6483AA_AS,R
HEL_CA6500AA_AS,R
HEL_CA6501AA_AS,R
HEL_CA6504AA_AS,R
HEL_CA6513AA_AS,R
HEL_CA6514AA_AS,R
HEL_CA6516AA_AS,R
HEL_CA6521AA_AS,R
HEL_CA6522AA_AS,R
HEL_CA6525AA_AS,R
HEL_CA6526AA_AS,R
HEL_CA6532AA_AS,R
HEL_CA6534AA_AS,R
HEL_CA6535AA_AS,R
HEL_CA6538AA_AS,R
HEL_CA6539AA_AS,R
HEL_CA6541AA_AS,R
HEL_CA6542AA_AS,R
HEL_CA6543AA_AS,R
HEL_CA6544AA_AS,R
HEL_CA6548AA_AS,R
HEL_CA6549AA_AS,R
HEL_CA6550AA_AS,R
HEL_CA6551AA_AS,R
HEL_CA6552AA_AS,R
HEL_CA6553AA_AS,R
HEL_CA6554AA_AS,R
HEL_CA6556AA_AS,R
HEL_CA6557AA_AS,R
HEL_CA6558AA_AS,R
HEL_CA6559AA_AS,R
HEL_CA6561AA_AS,R
HEL_CA6562AA_AS,R
HEL_CA6563AA_AS,R
HEL_CA6565AA_AS,R
HEL_CA6566AA_AS,R
HEL_CA6567AA_AS,R
HEL_CA6568AA_AS,R
HEL_CA6571AA_AS,R
HEL_CA6572AA_AS,R
HEL_CA6573AA_AS,R
HEL_CA6574AA_AS,R
HEL_CA6575AA_AS,R
HEL_CA6576AA_AS,R
HEL_CA6577AA_AS,R
HEL_CA6578AA_AS,R
HEL_CA6579AA_AS,R
HEL_CA6582AA_AS,R
HEL_CA6587AA_AS,R
HEL_CA6608AA_AS,R
HEL_CA6610AA_AS,R
